num of topics,bug id,num of files that changed,num of files that changed no tests,first index exist files,max index exist files,num of files checked exist files,all indexes,first index exist files no tests,max index exist files no tests,num of files checked exist files no tests,all indexes no tests,average similarity
20,COLLECTIONS-691,1,1,10,10,456,[10],10,10,356,[10],0.972
20,COLLECTIONS-689,2,1,0,155,456,"[0, 155]",0,0,356,[0],0.945
20,COLLECTIONS-59,2,1,10,279,456,"[10, 279]",10,10,356,[10],0.532
20,COLLECTIONS-685,1,1,21,21,455,[21],19,19,356,[19],0.632
20,COLLECTIONS-675,1,0,7,7,455,[7],-1,-1,356,[],0
20,COLLECTIONS-646,2,2,56,207,455,"[207, 56]",41,164,356,"[164, 41]",0.166
20,COLLECTIONS-663,1,1,9,9,455,[9],9,9,356,[9],0.867
20,COLLECTIONS-614,2,2,33,40,455,"[33, 40]",30,37,356,"[30, 37]",0.4805
20,COLLECTIONS-614,2,2,33,40,455,"[33, 40]",30,37,356,"[30, 37]",0.575
20,COLLECTIONS-643,1,1,23,23,455,[23],21,21,356,[21],0.316
20,COLLECTIONS-641,2,1,0,9,455,"[0, 9]",0,0,356,[0],0.886
20,COLLECTIONS-639,2,1,121,391,455,"[121, 391]",90,90,356,[90],0.243
20,COLLECTIONS-636,1,0,434,434,455,[434],-1,-1,356,[],0
20,COLLECTIONS-631,2,1,5,174,454,"[5, 174]",5,5,355,[5],0.89
20,COLLECTIONS-584,1,1,0,0,454,[0],0,0,355,[0],0.932
20,COLLECTIONS-584,1,1,0,0,454,[0],0,0,355,[0],0.932
20,COLLECTIONS-584,2,2,0,177,454,"[177, 0]",0,155,355,"[155, 0]",0.518
20,COLLECTIONS-624,1,1,4,4,454,[4],4,4,355,[4],0.725
20,COLLECTIONS-584,1,1,0,0,454,[0],0,0,355,[0],0.932
20,COLLECTIONS-624,2,1,4,7,454,"[4, 7]",4,4,355,[4],0.724
20,COLLECTIONS-618,1,1,51,51,454,[51],47,47,355,[47],0.837
20,COLLECTIONS-414,1,1,54,54,453,[54],48,48,354,[48],0.437
20,COLLECTIONS-477,1,1,13,13,453,[13],13,13,354,[13],0.785
20,COLLECTIONS-596,1,1,10,10,453,[10],10,10,354,[10],0.353
20,COLLECTIONS-602,2,2,0,66,453,"[66, 0]",0,43,354,"[43, 0]",0.6315
20,COLLECTIONS-588,2,1,10,420,453,"[10, 420]",10,10,354,[10],0.849
20,COLLECTIONS-610,1,1,7,7,453,[7],7,7,354,[7],0.807
20,COLLECTIONS-611,1,1,29,29,453,[29],27,27,354,[27],0.664
20,COLLECTIONS-609,3,2,0,172,453,"[3, 0, 172]",0,3,354,"[3, 0]",0.849
20,COLLECTIONS-597,2,1,110,203,452,"[110, 203]",98,98,353,[98],0.432
20,COLLECTIONS-593,1,1,34,34,452,[34],31,31,353,[31],0.617
20,COLLECTIONS-594,1,1,4,4,452,[4],4,4,353,[4],0.702
20,COLLECTIONS-592,1,1,27,27,452,[27],17,17,353,[17],0.432
20,COLLECTIONS-583,1,1,0,0,452,[0],0,0,353,[0],0.957
20,COLLECTIONS-581,2,1,174,357,452,"[174, 357]",150,150,353,[150],0.375
20,COLLECTIONS-582,0,0,452,-1,452,[],-1,-1,353,[],0
20,COLLECTIONS-582,1,1,144,144,451,[144],134,134,353,[134],0.581
20,COLLECTIONS-580,1,1,145,145,451,[145],132,132,353,[132],0.241
20,COLLECTIONS-579,5,5,0,36,451,"[22, 1, 8, 0, 36]",0,34,353,"[21, 1, 8, 0, 34]",0.9126
20,COLLECTIONS-558,1,1,163,163,450,[163],128,128,352,[128],0.148
20,COLLECTIONS-573,1,0,408,408,450,[408],-1,-1,352,[],0
20,COLLECTIONS-538,1,1,136,136,450,[136],121,121,352,[121],0.301
20,COLLECTIONS-566,4,3,3,159,450,"[56, 18, 3, 159]",3,52,352,"[52, 17, 3]",0.894
20,COLLECTIONS-566,2,1,3,159,450,"[3, 159]",3,3,352,[3],0.939
20,COLLECTIONS-552,3,3,0,106,449,"[0, 11, 106]",0,100,352,"[0, 11, 100]",0.774666667
20,COLLECTIONS-563,1,1,160,160,449,[160],93,93,352,[93],0.484
20,COLLECTIONS-561,1,1,14,14,448,[14],14,14,352,[14],0.575
20,COLLECTIONS-544,2,1,61,410,448,"[61, 410]",23,23,352,[23],0.445
20,COLLECTIONS-558,1,1,163,163,448,[163],128,128,352,[128],0.148
20,COLLECTIONS-550,2,1,29,76,448,"[76, 29]",73,73,352,[73],0.571
20,COLLECTIONS-551,1,1,49,49,448,[49],49,49,352,[49],0.611
20,COLLECTIONS-551,1,1,49,49,448,[49],49,49,352,[49],0.611
20,COLLECTIONS-549,1,1,347,347,447,[347],292,292,352,[292],0.124
20,COLLECTIONS-543,1,1,237,237,447,[237],226,226,352,[226],0.115
20,COLLECTIONS-539,1,1,48,48,447,[48],46,46,352,[46],0.227
20,COLLECTIONS-530,1,1,55,55,444,[55],53,53,350,[53],0.847
20,COLLECTIONS-529,2,1,1,2,444,"[1, 2]",1,1,350,[1],0.875
20,COLLECTIONS-516,2,1,7,18,442,"[7, 18]",7,7,349,[7],0.679
20,COLLECTIONS-520,2,1,0,93,440,"[93, 0]",28,28,349,[28],0.492
20,COLLECTIONS-521,2,1,3,5,440,"[5, 3]",4,4,349,[4],0.693
20,COLLECTIONS-517,1,1,10,10,440,[10],10,10,349,[10],0.974
20,COLLECTIONS-512,1,1,424,424,440,[424],336,336,349,[336],0.236
20,COLLECTIONS-518,1,1,10,10,439,[10],10,10,349,[10],0.86
20,COLLECTIONS-511,2,1,1,5,439,"[1, 5]",1,1,349,[1],0.991
20,COLLECTIONS-514,1,1,14,14,439,[14],14,14,349,[14],0.727
20,COLLECTIONS-509,1,1,257,257,438,[257],226,226,347,[226],0.062
20,COLLECTIONS-501,1,1,0,0,438,[0],0,0,347,[0],0.899
20,COLLECTIONS-505,1,1,9,9,438,[9],9,9,347,[9],0.925
20,COLLECTIONS-503,2,2,4,146,438,"[4, 146]",4,145,347,"[4, 145]",0.7685
20,COLLECTIONS-502,1,0,62,62,438,[62],-1,-1,347,[],0
20,COLLECTIONS-465,1,1,10,10,437,[10],10,10,347,[10],0.825
20,COLLECTIONS-480,1,1,176,176,436,[176],130,130,346,[130],0.138
20,COLLECTIONS-494,1,1,10,10,436,[10],10,10,346,[10],0.9
20,COLLECTIONS-492,1,1,12,12,436,[12],11,11,346,[11],0.622
20,COLLECTIONS-492,1,1,12,12,435,[12],11,11,346,[11],0.622
20,COLLECTIONS-492,1,1,12,12,435,[12],11,11,346,[11],0.622
20,COLLECTIONS-46,1,1,115,115,434,[115],94,94,345,[94],0.331
20,COLLECTIONS-485,1,1,46,46,434,[46],45,45,345,[45],0.794
20,COLLECTIONS-483,1,1,10,10,434,[10],10,10,345,[10],0.832
20,COLLECTIONS-466,1,1,0,0,433,[0],0,0,345,[0],0.932
20,COLLECTIONS-426,1,1,0,0,433,[0],0,0,345,[0],0.944
20,COLLECTIONS-456,1,1,0,0,433,[0],0,0,345,[0],0.919
20,COLLECTIONS-449,1,1,130,130,433,[130],104,104,345,[104],0.282
20,COLLECTIONS-473,1,1,22,22,433,[22],21,21,345,[21],0.848
20,COLLECTIONS-475,1,1,11,11,431,[11],11,11,345,[11],0.885
20,COLLECTIONS-465,1,1,10,10,431,[10],10,10,345,[10],0.825
20,COLLECTIONS-467,2,2,8,11,431,"[11, 8]",8,11,345,"[11, 8]",0.973
20,COLLECTIONS-458,1,1,1,1,431,[1],1,1,345,[1],0.757
20,COLLECTIONS-450,1,1,56,56,430,[56],38,38,344,[38],0.439
20,COLLECTIONS-448,1,1,14,14,429,[14],14,14,343,[14],0.735
20,COLLECTIONS-442,1,1,12,12,429,[12],12,12,343,[12],0.927
20,COLLECTIONS-444,2,1,35,95,429,"[95, 35]",14,14,343,[14],0.278
20,COLLECTIONS-441,1,1,0,0,429,[0],0,0,343,[0],0.719
20,COLLECTIONS-440,1,1,1,1,429,[1],1,1,343,[1],0.862
20,COLLECTIONS-291,1,1,158,158,429,[158],134,134,343,[134],0.119
20,COLLECTIONS-412,1,1,44,44,429,[44],39,39,343,[39],0.538
20,COLLECTIONS-410,1,1,85,85,429,[85],80,80,343,[80],0.584
20,COLLECTIONS-437,1,1,0,0,429,[0],0,0,343,[0],0.88
20,COLLECTIONS-422,3,3,70,82,429,"[70, 82, 72]",67,79,343,"[67, 79, 69]",0.686666667
20,COLLECTIONS-423,1,1,10,10,429,[10],10,10,343,[10],0.825
20,COLLECTIONS-426,1,1,0,0,429,[0],0,0,343,[0],0.944
20,COLLECTIONS-430,2,2,1,12,429,"[12, 1]",1,12,343,"[12, 1]",0.9365
20,COLLECTIONS-434,1,1,10,10,429,[10],10,10,343,[10],0.958
20,COLLECTIONS-428,2,1,1,4,427,"[1, 4]",1,1,342,[1],0.98
20,COLLECTIONS-421,2,2,0,37,427,"[37, 0]",0,36,342,"[36, 0]",0.5955
20,COLLECTIONS-409,1,1,2,2,427,[2],2,2,342,[2],0.769
20,COLLECTIONS-404,1,1,412,412,427,[412],332,332,342,[332],0.002
20,COLLECTIONS-404,1,1,7,7,427,[7],7,7,342,[7],0.995
20,COLLECTIONS-396,2,0,35,41,427,"[41, 35]",-1,-1,342,[],0
20,COLLECTIONS-396,2,2,12,66,427,"[12, 66]",12,57,342,"[12, 57]",0.6165
20,COLLECTIONS-399,1,1,10,10,425,[10],10,10,340,[10],0.936
20,COLLECTIONS-402,4,4,8,65,425,"[8, 65, 12, 40]",8,55,340,"[8, 55, 12, 37]",0.73225
20,COLLECTIONS-401,1,1,9,9,425,[9],9,9,340,[9],0.901
20,COLLECTIONS-401,1,1,28,28,425,[28],27,27,340,[27],0.72
20,COLLECTIONS-397,2,0,36,43,425,"[43, 36]",-1,-1,340,[],0
20,COLLECTIONS-397,2,2,14,71,425,"[14, 71]",14,61,340,"[14, 61]",0.582
20,COLLECTIONS-397,3,3,1,21,425,"[4, 1, 21]",1,21,340,"[4, 1, 21]",0.802333333
20,COLLECTIONS-268,2,1,0,43,425,"[43, 0]",22,22,340,[22],0.494
20,COLLECTIONS-369,1,1,221,221,414,[221],199,199,330,[199],0.342
20,COLLECTIONS-367,1,1,99,99,414,[99],87,87,330,[87],0.294
20,COLLECTIONS-388,1,1,16,16,414,[16],15,15,330,[15],0.82
20,COLLECTIONS-362,1,1,34,34,414,[34],34,34,330,[34],0.362
20,COLLECTIONS-89,1,1,47,47,414,[47],44,44,330,[44],0.387
20,COLLECTIONS-377,1,1,51,51,412,[51],45,45,328,[45],0.125
20,COLLECTIONS-372,1,1,1,1,414,[1],1,1,330,[1],0.675
20,COLLECTIONS-354,1,1,1,1,414,[1],1,1,330,[1],0.888
20,COLLECTIONS-276,2,2,4,52,414,"[4, 52]",3,49,330,"[3, 49]",0.8175
20,COLLECTIONS-327,1,1,11,11,413,[11],11,11,329,[11],0.921
20,COLLECTIONS-350,1,1,24,24,413,[24],24,24,329,[24],0.552
20,COLLECTIONS-365,1,1,9,9,411,[9],0,0,327,[0],0.567
20,COLLECTIONS-366,1,1,51,51,411,[51],32,32,327,[32],0.522
20,COLLECTIONS-276,7,7,49,256,411,"[85, 89, 77, 168, 254, 49, 256]",46,217,327,"[80, 83, 72, 142, 215, 46, 217]",0.300571429
20,COLLECTIONS-185,1,1,179,179,411,[179],147,147,327,[147],0.325
20,COLLECTIONS-364,1,1,10,10,411,[10],10,10,327,[10],0.753
20,COLLECTIONS-363,1,1,9,9,411,[9],9,9,327,[9],0.791
20,COLLECTIONS-348,1,1,35,35,410,[35],33,33,326,[33],0.958
20,COLLECTIONS-345,2,2,0,43,410,"[43, 0]",0,32,326,"[32, 0]",0.551
20,COLLECTIONS-289,1,1,135,135,407,[135],97,97,323,[97],0.22
20,COLLECTIONS-317,1,1,3,3,407,[3],3,3,323,[3],0.598
20,COLLECTIONS-330,1,1,68,68,407,[68],58,58,323,[58],0.359
20,COLLECTIONS-303,1,1,52,52,407,[52],49,49,323,[49],0.671
20,COLLECTIONS-360,1,1,10,10,407,[10],10,10,323,[10],0.736
20,COLLECTIONS-360,1,1,10,10,407,[10],10,10,323,[10],0.736
20,COLLECTIONS-359,1,1,210,210,404,[210],167,167,320,[167],0.038
20,COLLECTIONS-355,3,3,0,88,404,"[84, 88, 0]",0,83,320,"[79, 83, 0]",0.857
20,COLLECTIONS-351,1,1,126,126,404,[126],105,105,320,[105],0.23
20,COLLECTIONS-262,2,1,0,3,404,"[0, 3]",0,0,320,[0],0.705
20,COLLECTIONS-276,3,3,49,252,404,"[168, 49, 252]",46,213,320,"[140, 46, 213]",0.272333333
20,COLLECTIONS-334,1,1,39,39,404,[39],37,37,320,[37],0.623
20,COLLECTIONS-339,2,1,18,104,403,"[104, 18]",54,54,320,[54],0.452
20,COLLECTIONS-341,1,1,91,91,403,[91],85,85,320,[85],0.229
20,COLLECTIONS-339,1,0,18,18,403,[18],-1,-1,320,[],0
20,COLLECTIONS-291,1,1,0,0,403,[0],0,0,320,[0],0.819
20,COLLECTIONS-313,1,1,6,6,403,[6],6,6,320,[6],0.874
20,COLLECTIONS-313,1,1,6,6,403,[6],6,6,320,[6],0.874
20,COLLECTIONS-328,1,1,93,93,401,[93],87,87,318,[87],0.21
20,COLLECTIONS-74,0,0,401,-1,401,[],-1,-1,318,[],0
20,COLLECTIONS-330,1,1,68,68,400,[68],58,58,318,[58],0.359
20,COLLECTIONS-180,3,3,0,165,400,"[57, 0, 165]",0,150,318,"[47, 0, 150]",0.321666667
20,COLLECTIONS-302,1,1,71,71,400,[71],8,8,318,[8],0.484
20,COLLECTIONS-264,1,1,179,179,400,[179],173,173,318,[173],0.136
20,COLLECTIONS-290,0,0,401,-1,401,[],-1,-1,316,[],0
20,COLLECTIONS-290,1,1,112,112,400,[112],104,104,316,[104],0.51
20,COLLECTIONS-305,2,1,0,2,400,"[0, 2]",0,0,316,[0],0.843
20,COLLECTIONS-300,1,1,6,6,400,[6],6,6,316,[6],0.819
20,COLLECTIONS-294,2,1,6,9,400,"[6, 9]",2,2,316,[2],0.64
20,COLLECTIONS-294,2,1,6,9,400,"[6, 9]",2,2,316,[2],0.64
20,COLLECTIONS-279,1,1,131,131,400,[131],131,131,316,[131],0.596
20,COLLECTIONS-277,1,1,20,20,400,[20],20,20,316,[20],0.668
20,COLLECTIONS-276,6,6,46,247,400,"[80, 84, 72, 163, 46, 247]",44,209,316,"[76, 79, 68, 136, 44, 209]",0.347833333
20,COLLECTIONS-275,1,1,92,92,400,[92],73,73,316,[73],0.267
20,COLLECTIONS-274,1,1,0,0,400,[0],0,0,316,[0],0.984
20,COLLECTIONS-261,1,1,0,0,400,[0],0,0,316,[0],0.996
20,COLLECTIONS-262,2,2,0,1,400,"[1, 0]",0,1,316,"[1, 0]",0.701
20,COLLECTIONS-266,1,0,2,2,400,[2],-1,-1,316,[],0
20,COLLECTIONS-266,1,0,2,2,400,[2],-1,-1,316,[],0
20,COLLECTIONS-265,2,1,0,12,400,"[12, 0]",2,2,316,[2],0.834
20,COLLECTIONS-259,2,1,0,12,400,"[12, 0]",2,2,316,[2],0.871
20,COLLECTIONS-257,1,1,18,18,400,[18],18,18,316,[18],0.728
20,COLLECTIONS-236,1,1,3,3,400,[3],2,2,316,[2],0.72
20,COLLECTIONS-242,2,2,0,5,400,"[0, 5]",0,5,316,"[0, 5]",0.9815
20,COLLECTIONS-248,1,1,1,1,398,[1],1,1,314,[1],0.959
20,COLLECTIONS-250,1,1,10,10,398,[10],4,4,314,[4],0.73
20,COLLECTIONS-225,1,1,18,18,398,[18],18,18,314,[18],0.867
20,COLLECTIONS-225,1,1,18,18,398,[18],18,18,314,[18],0.869
20,COLLECTIONS-230,3,2,28,210,398,"[30, 28, 210]",26,28,314,"[28, 26]",0.663
20,COLLECTIONS-230,2,1,30,210,398,"[30, 210]",28,28,314,[28],0.658
20,COLLECTIONS-223,1,1,10,10,398,[10],8,8,314,[8],0.438
20,COLLECTIONS-223,1,1,10,10,398,[10],8,8,314,[8],0.438
20,COLLECTIONS-221,22,22,34,397,398,"[65, 242, 246, 36, 185, 247, 248, 397, 221, 391, 314, 217, 249, 199, 354, 186, 262, 263, 396, 34, 43, 386]",24,313,314,"[41, 194, 198, 26, 149, 199, 200, 313, 178, 308, 264, 174, 201, 162, 277, 150, 214, 215, 312, 24, 31, 305]",0.0375
20,COLLECTIONS-221,4,4,185,354,398,"[185, 217, 249, 354]",149,277,314,"[149, 174, 201, 277]",0.03575
20,COLLECTIONS-208,1,1,0,0,398,[0],0,0,314,[0],0.864
20,COLLECTIONS-194,1,1,102,102,398,[102],84,84,314,[84],0.223
20,COLLECTIONS-208,1,1,0,0,398,[0],0,0,314,[0],0.864
20,COLLECTIONS-194,1,1,102,102,398,[102],84,84,314,[84],0.223
20,COLLECTIONS-216,1,1,20,20,398,[20],12,12,314,[12],0.338
20,COLLECTIONS-213,2,2,163,188,398,"[188, 163]",163,178,314,"[178, 163]",0.3775
20,COLLECTIONS-188,1,1,74,74,398,[74],74,74,314,[74],0.527
20,COLLECTIONS-211,1,1,22,22,398,[22],20,20,314,[20],0.842
20,COLLECTIONS-211,1,0,39,39,398,[39],-1,-1,314,[],0
20,COLLECTIONS-211,1,1,22,22,398,[22],20,20,314,[20],0.842
20,COLLECTIONS-211,1,0,39,39,398,[39],-1,-1,314,[],0
20,COLLECTIONS-211,1,0,39,39,398,[39],-1,-1,314,[],0
20,COLLECTIONS-188,1,1,74,74,398,[74],74,74,314,[74],0.527
20,COLLECTIONS-195,1,1,232,232,398,[232],204,204,314,[204],0.03
20,COLLECTIONS-195,1,1,232,232,398,[232],204,204,314,[204],0.03
20,COLLECTIONS-203,1,1,0,0,398,[0],0,0,314,[0],0.668
20,COLLECTIONS-206,2,2,6,66,398,"[6, 66]",6,64,314,"[6, 64]",0.7855
20,COLLECTIONS-206,2,2,6,66,398,"[6, 66]",6,64,314,"[6, 64]",0.7855
20,COLLECTIONS-201,2,1,11,21,398,"[11, 21]",11,11,314,[11],0.853
20,COLLECTIONS-201,3,2,7,110,398,"[110, 7, 21]",7,82,314,"[82, 7]",0.5175
20,COLLECTIONS-169,2,2,4,20,398,"[4, 20]",4,20,314,"[4, 20]",0.818
20,COLLECTIONS-198,1,1,178,178,398,[178],98,98,314,[98],0.179
20,COLLECTIONS-198,1,1,178,178,398,[178],98,98,314,[98],0.179
20,COLLECTIONS-169,2,2,4,20,398,"[4, 20]",4,20,314,"[4, 20]",0.818
20,COLLECTIONS-198,1,1,178,178,398,[178],98,98,314,[98],0.179
20,COLLECTIONS-198,1,1,178,178,398,[178],98,98,314,[98],0.179
20,COLLECTIONS-73,1,1,0,0,398,[0],0,0,314,[0],0.904
20,COLLECTIONS-73,1,1,0,0,398,[0],0,0,314,[0],0.904
20,COLLECTIONS-188,1,1,74,74,401,[74],74,74,315,[74],0.527
20,COLLECTIONS-188,1,1,74,74,398,[74],74,74,313,[74],0.527
20,COLLECTIONS-188,1,1,74,74,396,[74],74,74,312,[74],0.527
20,COLLECTIONS-188,1,1,74,74,396,[74],74,74,312,[74],0.527
20,COLLECTIONS-148,1,1,19,19,390,[19],19,19,310,[19],0.694
20,COLLECTIONS-148,3,3,6,239,390,"[19, 6, 239]",6,178,310,"[19, 6, 178]",0.539666667
20,COLLECTIONS-172,1,1,138,138,390,[138],115,115,310,[115],0.222
20,COLLECTIONS-68,1,1,8,8,390,[8],8,8,310,[8],0.785
20,COLLECTIONS-170,2,1,2,11,390,"[11, 2]",2,2,310,[2],0.753
20,COLLECTIONS-182,1,1,116,116,390,[116],101,101,310,[101],0.076
20,COLLECTIONS-178,1,1,35,35,390,[35],35,35,310,[35],0.539
20,COLLECTIONS-24,1,1,96,96,390,[96],85,85,310,[85],0.233
20,COLLECTIONS-68,1,1,4,4,188,[4],4,4,151,[4],0.785
20,COLLECTIONS-36,3,3,1,50,193,"[50, 13, 1]",1,42,156,"[42, 12, 1]",0.541
20,COLLECTIONS-28,2,2,1,4,193,"[1, 4]",1,4,156,"[1, 4]",0.96
40,COLLECTIONS-691,1,1,2,2,456,[2],2,2,356,[2],0.81
40,COLLECTIONS-689,2,1,0,202,456,"[0, 202]",0,0,356,[0],0.778
40,COLLECTIONS-59,2,1,37,177,456,"[37, 177]",36,36,356,[36],0.377
40,COLLECTIONS-685,1,1,35,35,455,[35],29,29,356,[29],0.354
40,COLLECTIONS-675,1,0,1,1,455,[1],-1,-1,356,[],0
40,COLLECTIONS-646,2,2,5,17,455,"[17, 5]",5,17,356,"[17, 5]",0.798
40,COLLECTIONS-663,1,1,5,5,455,[5],5,5,356,[5],0.908
40,COLLECTIONS-614,2,2,132,174,455,"[132, 174]",129,171,356,"[129, 171]",0.224
40,COLLECTIONS-614,2,2,132,174,455,"[132, 174]",129,171,356,"[129, 171]",0.224
40,COLLECTIONS-643,1,1,7,7,455,[7],7,7,356,[7],0.405
40,COLLECTIONS-641,2,1,1,47,455,"[1, 47]",1,1,356,[1],0.71
40,COLLECTIONS-639,2,1,2,9,455,"[9, 2]",4,4,356,[4],0.582
40,COLLECTIONS-636,1,0,92,92,455,[92],-1,-1,356,[],0
40,COLLECTIONS-631,2,1,28,41,454,"[41, 28]",31,31,355,[31],0.379
40,COLLECTIONS-584,1,1,6,6,454,[6],5,5,355,[5],0.801
40,COLLECTIONS-584,1,1,6,6,454,[6],5,5,355,[5],0.801
40,COLLECTIONS-584,2,2,6,8,454,"[8, 6]",5,7,355,"[7, 5]",0.7785
40,COLLECTIONS-624,1,1,125,125,454,[125],103,103,355,[103],0.154
40,COLLECTIONS-584,1,1,6,6,454,[6],5,5,355,[5],0.801
40,COLLECTIONS-624,2,1,125,127,454,"[125, 127]",103,103,355,[103],0.154
40,COLLECTIONS-618,1,1,35,35,454,[35],27,27,355,[27],0.752
40,COLLECTIONS-414,1,1,121,121,453,[121],107,107,354,[107],0.333
40,COLLECTIONS-477,1,1,85,85,453,[85],73,73,354,[73],0.817
40,COLLECTIONS-596,1,1,30,30,453,[30],29,29,354,[29],0.352
40,COLLECTIONS-602,2,2,2,7,453,"[7, 2]",2,7,354,"[7, 2]",0.6785
40,COLLECTIONS-588,2,1,5,23,453,"[5, 23]",5,5,354,[5],0.832
40,COLLECTIONS-610,1,1,21,21,453,[21],14,14,354,[14],0.594
40,COLLECTIONS-611,1,1,218,218,453,[218],192,192,354,[192],0.034
40,COLLECTIONS-609,3,2,5,85,453,"[5, 11, 85]",2,6,354,"[2, 6]",0.842
40,COLLECTIONS-597,2,1,57,68,452,"[57, 68]",46,46,353,[46],0.314
40,COLLECTIONS-593,1,1,31,31,452,[31],26,26,353,[26],0.345
40,COLLECTIONS-594,1,1,60,60,452,[60],36,36,353,[36],0.211
40,COLLECTIONS-592,1,1,14,14,452,[14],14,14,353,[14],0.377
40,COLLECTIONS-583,1,1,5,5,452,[5],5,5,353,[5],0.878
40,COLLECTIONS-581,2,1,178,419,452,"[178, 419]",152,152,353,[152],0.042
40,COLLECTIONS-582,0,0,452,-1,452,[],-1,-1,353,[],0
40,COLLECTIONS-582,1,1,255,255,451,[255],175,175,353,[175],0.014
40,COLLECTIONS-580,1,1,221,221,451,[221],188,188,353,[188],0.013
40,COLLECTIONS-579,5,5,0,120,451,"[120, 0, 73, 24, 17]",0,106,353,"[106, 0, 71, 23, 16]",0.5496
40,COLLECTIONS-558,1,1,4,4,450,[4],4,4,352,[4],0.897
40,COLLECTIONS-573,1,0,336,336,450,[336],-1,-1,352,[],0
40,COLLECTIONS-538,1,1,37,37,450,[37],27,27,352,[27],0.436
40,COLLECTIONS-566,4,3,2,191,450,"[191, 85, 2, 5]",2,137,352,"[137, 49, 2]",0.583
40,COLLECTIONS-566,2,1,2,5,450,"[2, 5]",2,2,352,[2],0.915
40,COLLECTIONS-552,3,3,22,183,449,"[22, 49, 183]",3,128,352,"[3, 13, 128]",0.446333333
40,COLLECTIONS-563,1,1,70,70,449,[70],38,38,352,[38],0.66
40,COLLECTIONS-561,1,1,12,12,448,[12],12,12,352,[12],0.775
40,COLLECTIONS-544,2,1,2,317,448,"[2, 317]",2,2,352,[2],0.8
40,COLLECTIONS-558,1,1,3,3,448,[3],3,3,352,[3],0.898
40,COLLECTIONS-550,2,1,28,41,448,"[41, 28]",35,35,352,[35],0.357
40,COLLECTIONS-551,1,1,81,81,448,[81],81,81,352,[81],0.47
40,COLLECTIONS-551,1,1,139,139,448,[139],102,102,352,[102],0.108
40,COLLECTIONS-549,1,1,321,321,447,[321],259,259,352,[259],0.044
40,COLLECTIONS-543,1,1,198,198,447,[198],158,158,352,[158],0.025
40,COLLECTIONS-539,1,1,64,64,447,[64],62,62,352,[62],0.287
40,COLLECTIONS-530,1,1,112,112,444,[112],39,39,350,[39],0.081
40,COLLECTIONS-529,2,1,44,57,444,"[57, 44]",37,37,350,[37],0.311
40,COLLECTIONS-516,2,1,5,12,442,"[5, 12]",5,5,349,[5],0.603
40,COLLECTIONS-520,2,1,156,159,440,"[156, 159]",89,89,349,[89],0.191
40,COLLECTIONS-521,2,1,33,83,440,"[33, 83]",33,33,349,[33],0.527
40,COLLECTIONS-517,1,1,191,191,440,[191],158,158,349,[158],0.457
40,COLLECTIONS-512,1,1,235,235,440,[235],173,173,349,[173],0.234
40,COLLECTIONS-518,1,1,6,6,439,[6],6,6,349,[6],0.817
40,COLLECTIONS-511,2,1,84,89,439,"[84, 89]",66,66,349,[66],0.298
40,COLLECTIONS-514,1,1,4,4,439,[4],4,4,349,[4],0.768
40,COLLECTIONS-509,1,1,140,140,438,[140],117,117,347,[117],0.372
40,COLLECTIONS-501,1,1,0,0,438,[0],0,0,347,[0],0.862
40,COLLECTIONS-505,1,1,4,4,438,[4],4,4,347,[4],0.722
40,COLLECTIONS-503,2,2,6,72,438,"[6, 72]",6,72,347,"[6, 72]",0.6035
40,COLLECTIONS-502,1,0,39,39,438,[39],-1,-1,347,[],0
40,COLLECTIONS-465,1,1,4,4,437,[4],4,4,347,[4],0.828
40,COLLECTIONS-480,1,1,30,30,436,[30],25,25,346,[25],0.395
40,COLLECTIONS-494,1,1,3,3,436,[3],3,3,346,[3],0.876
40,COLLECTIONS-492,1,1,29,29,436,[29],29,29,346,[29],0.515
40,COLLECTIONS-492,1,1,29,29,435,[29],29,29,346,[29],0.515
40,COLLECTIONS-492,1,1,29,29,435,[29],29,29,346,[29],0.515
40,COLLECTIONS-46,1,1,3,3,434,[3],3,3,345,[3],0.631
40,COLLECTIONS-485,1,1,17,17,434,[17],17,17,345,[17],0.73
40,COLLECTIONS-483,1,1,27,27,434,[27],25,25,345,[25],0.301
40,COLLECTIONS-466,1,1,0,0,433,[0],0,0,345,[0],0.901
40,COLLECTIONS-426,1,1,17,17,433,[17],17,17,345,[17],0.553
40,COLLECTIONS-456,1,1,0,0,433,[0],0,0,345,[0],0.897
40,COLLECTIONS-449,1,1,1,1,433,[1],1,1,345,[1],0.631
40,COLLECTIONS-473,1,1,31,31,433,[31],27,27,345,[27],0.389
40,COLLECTIONS-475,1,1,6,6,431,[6],6,6,345,[6],0.773
40,COLLECTIONS-465,1,1,3,3,431,[3],3,3,345,[3],0.828
40,COLLECTIONS-467,2,2,0,12,431,"[12, 0]",0,11,345,"[11, 0]",0.736
40,COLLECTIONS-458,1,1,44,44,431,[44],35,35,345,[35],0.366
40,COLLECTIONS-450,1,1,2,2,430,[2],2,2,344,[2],0.665
40,COLLECTIONS-448,1,1,21,21,429,[21],17,17,343,[17],0.316
40,COLLECTIONS-442,1,1,4,4,429,[4],4,4,343,[4],0.66
40,COLLECTIONS-444,2,1,4,25,429,"[25, 4]",0,0,343,[0],0.441
40,COLLECTIONS-441,1,1,2,2,429,[2],2,2,343,[2],0.859
40,COLLECTIONS-440,1,1,3,3,429,[3],3,3,343,[3],0.843
