project,real bug diagnose sim,unreal bug diagnose sim,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions
Io,0.2,0.1,0.20821061887327852,0.20821061887327852,0.0,257,0.2,0.20821061887327852,0.0,0.0,0.0,0.0,250,1,1
Io,0.2,0.2,0.1249798704078776,0.1249798704078776,1.0,257,0.2,0.1249798704078776,20.0,20.0,0.2,20.0,250,1,1
Io,0.2,0.3,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.2,0.4,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.2,0.5,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.2,0.6,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.2,0.7,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.2,0.8,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.2,0.9,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.2,1,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.3,0,0.4686254934473955,0.4686254934473955,0.0,257,0.2,0.4686254934473955,0.0,0.0,0.0,0.0,250,1,1
Io,0.3,0.1,0.32089311499108747,0.32089311499108747,0.0,257,0.2,0.32089311499108747,0.0,0.0,0.0,0.0,250,1,1
Io,0.3,0.2,0.20423715315308344,0.20423715315308344,0.0,257,0.2,0.20423715315308344,0.0,0.0,0.0,0.0,250,1,1
Io,0.3,0.3,0.12498015849613937,0.12498015849613937,1.0,257,0.2,0.12498015849613937,20.0,20.0,0.2,20.0,250,1,1
Io,0.3,0.4,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.3,0.5,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.3,0.6,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.3,0.7,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.3,0.8,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.3,0.9,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.3,1,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
