project,real bug diagnose sim,unreal bug diagnose sim,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions
Io,0.8,0,0.5096700872642236,0.5096700872642236,0.0,274,0.2,0.5096700872642236,0.0,0.0,0.0,0.0,242,1,2
Io,0.8,0.1,0.35684321172399525,0.35684321172399525,0.0,274,0.2,0.35684321172399525,0.0,0.0,0.0,0.0,242,1,2
Io,0.8,0.2,0.24200930993023997,0.24200930993023997,0.0,274,0.2,0.24200930993023997,0.0,0.0,0.0,0.0,242,1,2
Io,0.8,0.3,0.1622397340754804,0.1622397340754804,0.0,274,0.2,0.1622397340754804,0.0,0.0,0.0,0.0,242,1,2
Io,0.8,0.4,0.111588663653942,0.111588663653942,0.0,274,0.2,0.111588663653942,0.0,0.0,0.0,0.0,242,1,2
Io,0.8,0.5,0.0807454479434875,0.0807454479434875,0.0,274,0.2,0.0807454479434875,0.0,0.0,0.0,0.0,242,1,2
Io,0.8,0.6,0.06228187390354248,0.06228187390354248,0.0,274,0.2,0.06228187390354248,0.0,0.0,0.0,0.0,242,1,2
Io,0.8,0.7,0.0,0.0,5,274,0.2,0,100,100,1.0,100,242,1,2
Io,0.8,0.8,0.0,0.0,5,274,0.2,0,100,100,1.0,100,242,1,2
Io,0.8,0.9,0.0,0.0,5,274,0.2,0,100,100,1.0,100,242,1,2
Io,0.8,1,0.0,0.0,5,274,0.2,0,100,100,1.0,100,242,1,2
Io,0.9,0,0.5317890248972984,0.5317890248972984,0.0,274,0.2,0.5317890248972984,0.0,0.0,0.0,0.0,242,1,2
Io,0.9,0.1,0.3774350737030443,0.3774350737030443,0.0,274,0.2,0.37743507370304424,0.0,0.0,0.0,0.0,242,1,2
Io,0.9,0.2,0.25863941881983193,0.25863941881983193,0.0,274,0.2,0.25863941881983193,0.0,0.0,0.0,0.0,242,1,2
Io,0.9,0.3,0.17465134640216187,0.17465134640216187,0.0,274,0.2,0.17465134640216187,0.0,0.0,0.0,0.0,242,1,2
Io,0.9,0.4,0.12068358165807602,0.12068358165807602,0.0,274,0.2,0.12068358165807601,0.0,0.0,0.0,0.0,242,1,2
Io,0.9,0.5,0.08757432157877312,0.08757432157877312,0.0,274,0.2,0.08757432157877312,0.0,0.0,0.0,0.0,242,1,2
Io,0.9,0.6,0.06766416986070266,0.06766416986070266,0.0,274,0.2,0.06766416986070266,0.0,0.0,0.0,0.0,242,1,2
Io,0.9,0.7,0.055915045610522913,0.055915045610522913,0.0,274,0.2,0.055915045610522913,0.0,0.0,0.0,0.0,242,1,2
Io,0.9,0.8,0.0,0.0,5,274,0.2,0,100,100,1.0,100,242,1,2
Io,0.9,0.9,0.0,0.0,5,274,0.2,0,100,100,1.0,100,242,1,2
Io,0.9,1,0.0,0.0,5,274,0.2,0,100,100,1.0,100,242,1,2
Io,1,0,0.544240980650091,0.544240980650091,0.0,274,0.2,0.544240980650091,0.0,0.0,0.0,0.0,242,1,2
Io,1,0.1,0.38927772501195845,0.38927772501195845,0.0,274,0.2,0.38927772501195845,0.0,0.0,0.0,0.0,242,1,2
Io,1,0.2,0.2683613884333042,0.2683613884333042,0.0,274,0.2,0.2683613884333042,0.0,0.0,0.0,0.0,242,1,2
Io,1,0.3,0.1819912911724908,0.1819912911724908,0.0,274,0.2,0.1819912911724908,0.0,0.0,0.0,0.0,242,1,2
Io,1,0.4,0.12610199169384623,0.12610199169384623,0.0,274,0.2,0.12610199169384623,0.0,0.0,0.0,0.0,242,1,2
Io,1,0.5,0.09166116117512314,0.09166116117512314,0.0,274,0.2,0.09166116117512316,0.0,0.0,0.0,0.0,242,1,2
Io,1,0.6,0.07089405385439812,0.07089405385439812,0.0,274,0.2,0.07089405385439812,0.0,0.0,0.0,0.0,242,1,2
Io,1,0.7,0.05861935809845861,0.05861935809845861,0.0,274,0.2,0.058619358098458606,0.0,0.0,0.0,0.0,242,1,2
Io,1,0.8,0.05155658582542747,0.05155658582542747,0.0,274,0.2,0.05155658582542747,0.0,0.0,0.0,0.0,242,1,2
Io,1,0.9,0.0,0.0,5,274,0.2,0,100,100,1.0,100,242,1,2
Io,1,1,0.0,0.0,5,274,0.2,0,100,100,1.0,100,242,1,2
Io,0.8,0,0.8568880382778573,0.8568880382778573,0.0,257,0.2,0.8568880382778573,0.0,0.0,0.0,0.0,250,1,1
Io,0.8,0.1,0.7623619427932732,0.7623619427932732,0.0,257,0.2,0.7623619427932733,0.0,0.0,0.0,0.0,250,1,1
Io,0.8,0.2,0.6353698567043732,0.6353698567043732,0.0,257,0.2,0.6353698567043732,0.0,0.0,0.0,0.0,250,1,1
Io,0.8,0.3,0.49231349406613617,0.49231349406613617,0.0,257,0.2,0.49231349406613617,0.0,0.0,0.0,0.0,250,1,1
Io,0.8,0.4,0.3598923564682123,0.3598923564682123,0.0,257,0.2,0.3598923564682123,0.0,0.0,0.0,0.0,250,1,1
Io,0.8,0.5,0.2578172939480905,0.2578172939480905,0.0,257,0.2,0.2578172939480905,0.0,0.0,0.0,0.0,250,1,1
Io,0.8,0.6,0.18968304973288805,0.18968304973288805,0.0,257,0.2,0.18968304973288805,0.0,0.0,0.0,0.0,250,1,1
Io,0.8,0.7,0.14846367780300487,0.14846367780300487,0.0,257,0.2,0.14846367780300487,0.0,0.0,0.0,0.0,250,1,1
Io,0.8,0.8,0.12499404491551724,0.12499404491551724,1.0,257,0.2,0.12499404491551724,20.0,20.0,0.2,20.0,250,1,1
Io,0.8,0.9,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.8,1,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,0.9,0,0.8713903172067226,0.8713903172067226,0.0,257,0.2,0.8713903172067226,0.0,0.0,0.0,0.0,250,1,1
Io,0.9,0.1,0.7840287834400786,0.7840287834400786,0.0,257,0.2,0.7840287834400786,0.0,0.0,0.0,0.0,250,1,1
Io,0.9,0.2,0.6635046770174308,0.6635046770174308,0.0,257,0.2,0.6635046770174308,0.0,0.0,0.0,0.0,250,1,1
Io,0.9,0.3,0.5232031869253846,0.5232031869253846,0.0,257,0.2,0.5232031869253846,0.0,0.0,0.0,0.0,250,1,1
Io,0.9,0.4,0.3888369986088228,0.3888369986088228,0.0,257,0.2,0.3888369986088228,0.0,0.0,0.0,0.0,250,1,1
Io,0.9,0.5,0.28217135210648464,0.28217135210648464,0.0,257,0.2,0.28217135210648464,0.0,0.0,0.0,0.0,250,1,1
Io,0.9,0.6,0.20941702093019232,0.20941702093019232,0.0,257,0.2,0.20941702093019232,0.0,0.0,0.0,0.0,250,1,1
Io,0.9,0.7,0.16478137580556465,0.16478137580556465,0.0,257,0.2,0.16478137580556465,0.0,0.0,0.0,0.0,250,1,1
Io,0.9,0.8,0.1391537247483174,0.1391537247483174,0.0,257,0.2,0.1391537247483174,0.0,0.0,0.0,0.0,250,1,1
Io,0.9,0.9,0.12499664315230911,0.12499664315230911,1.0,257,0.2,0.12499664315230911,20.0,20.0,0.2,20.0,250,1,1
Io,0.9,1,0.0,0.0,5,257,0.2,0,100,100,1.0,100,250,1,1
Io,1,0,0.8792367003806825,0.8792367003806825,0.0,257,0.2,0.8792367003806825,0.0,0.0,0.0,0.0,250,1,1
Io,1,0.1,0.7959570001088005,0.7959570001088005,0.0,257,0.2,0.7959570001088005,0.0,0.0,0.0,0.0,250,1,1
Io,1,0.2,0.679367251652064,0.679367251652064,0.0,257,0.2,0.679367251652064,0.0,0.0,0.0,0.0,250,1,1
Io,1,0.3,0.5411053372499927,0.5411053372499927,0.0,257,0.2,0.5411053372499927,0.0,0.0,0.0,0.0,250,1,1
Io,1,0.4,0.4060570377841659,0.4060570377841659,0.0,257,0.2,0.4060570377841659,0.0,0.0,0.0,0.0,250,1,1
Io,1,0.5,0.2969628783600414,0.2969628783600414,0.0,257,0.2,0.2969628783600414,0.0,0.0,0.0,0.0,250,1,1
Io,1,0.6,0.2215719455260734,0.2215719455260734,0.0,257,0.2,0.22157194552607337,0.0,0.0,0.0,0.0,250,1,1
Io,1,0.7,0.17491877714330173,0.17491877714330173,0.0,257,0.2,0.17491877714330173,0.0,0.0,0.0,0.0,250,1,1
Io,1,0.8,0.14799386932427286,0.14799386932427286,0.0,257,0.2,0.14799386932427286,0.0,0.0,0.0,0.0,250,1,1
Io,1,0.9,0.13307644970798702,0.13307644970798702,0.0,257,0.2,0.13307644970798702,0.0,0.0,0.0,0.0,250,1,1
Io,1,1,0.12499818557126544,0.12499818557126544,1.0,257,0.2,0.12499818557126544,20.0,20.0,0.2,20.0,250,1,1
