project,real bug diagnose sim,unreal bug diagnose sim,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions
Csv,0,0,0.5000000353524964,0.5000000353524964,0.0,96,0.2,0.5000000353524964,0.0,0.0,0.0,0.0,2,1,1
Csv,0,0.1,0.3488713116465476,0.3488713116465476,1.0,96,0.2,0.3488713116465476,50.0,50.0,0.5,50.0,2,1,1
Csv,0,0.2,0.22542028972906025,0.22542028972906025,1.0,96,0.2,0.22542028972906025,50.0,50.0,0.5,50.0,2,1,1
Csv,0,0.3,0.13938242995172406,0.13938242995172406,1.0,96,0.2,0.13938242995172406,50.0,50.0,0.5,50.0,2,1,1
Csv,0,0.4,0.08584011121728383,0.08584011121728383,1.0,96,0.2,0.08584011121728383,50.0,50.0,0.5,50.0,2,1,1
Csv,0,0.5,0.0548340525199056,0.0548340525199056,1.0,96,0.2,0.0548340525199056,50.0,50.0,0.5,50.0,2,1,1
Csv,0,0.6,0.03762244555148101,0.03762244555148101,1.0,96,0.2,0.03762244555148101,50.0,50.0,0.5,50.0,2,1,1
Csv,0,0.7,0.02829203729286207,0.02829203729286207,1.0,96,0.2,0.02829203729286207,50.0,50.0,0.5,50.0,2,1,1
Csv,0,0.8,0.023298959371493056,0.023298959371493056,1.0,96,0.2,0.02329895937149306,50.0,50.0,0.5,50.0,2,1,1
Csv,0,0.9,0.02064542896615582,0.02064542896615582,1.0,96,0.2,0.02064542896615582,50.0,50.0,0.5,50.0,2,1,1
Csv,0,1,0.019240428382186828,0.019240428382186828,1.0,96,0.2,0.019240428382186828,50.0,50.0,0.5,50.0,2,1,1
Csv,0.1,0,0.6511287520891312,0.6511287520891312,0.0,96,0.2,0.6511287520891312,0.0,0.0,0.0,0.0,2,1,1
Csv,0.1,0.1,0.5000000347915079,0.5000000347915079,0.0,96,0.2,0.5000000347915079,0.0,0.0,0.0,0.0,2,1,1
Csv,0.1,0.2,0.35197944473374,0.35197944473374,1.0,96,0.2,0.35197944473374,50.0,50.0,0.5,50.0,2,1,1
Csv,0.1,0.3,0.23211189468772722,0.23211189468772722,1.0,96,0.2,0.23211189468772722,50.0,50.0,0.5,50.0,2,1,1
Csv,0.1,0.4,0.1491206321372726,0.1491206321372726,1.0,96,0.2,0.1491206321372726,50.0,50.0,0.5,50.0,2,1,1
Csv,0.1,0.5,0.0977000616666024,0.0977000616666024,1.0,96,0.2,0.0977000616666024,50.0,50.0,0.5,50.0,2,1,1
Csv,0.1,0.6,0.06800148403868125,0.06800148403868125,1.0,96,0.2,0.06800148403868125,50.0,50.0,0.5,50.0,2,1,1
Csv,0.1,0.7,0.051540528895776115,0.051540528895776115,1.0,96,0.2,0.051540528895776115,50.0,50.0,0.5,50.0,2,1,1
Csv,0.1,0.8,0.04262445473604163,0.04262445473604163,1.0,96,0.2,0.04262445473604163,50.0,50.0,0.5,50.0,2,1,1
Csv,0.1,0.9,0.037855240355510314,0.037855240355510314,1.0,96,0.2,0.037855240355510314,50.0,50.0,0.5,50.0,2,1,1
Csv,0.1,1,0.035321286265255665,0.035321286265255665,1.0,96,0.2,0.035321286265255665,50.0,50.0,0.5,50.0,2,1,1
Csv,0.2,0,0.7745797585512862,0.7745797585512862,0.0,96,0.2,0.7745797585512862,0.0,0.0,0.0,0.0,2,1,1
Csv,0.2,0.1,0.6480206178236418,0.6480206178236418,0.0,96,0.2,0.6480206178236418,0.0,0.0,0.0,0.0,2,1,1
Csv,0.2,0.2,0.5000000337750751,0.5000000337750751,0.0,96,0.2,0.5000000337750751,0.0,0.0,0.0,0.0,2,1,1
