project,technique,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions,ranked name MRR,ranked name avg similarity
Csv,60_sigmuid,0.2954615846779954,0.2954615846779954,0.0,100,0.2,0.2954615846779954,0.0,0.0,0.0,0.0,4,1,1,ranked 5,ranked 8
Csv,80_sigmuid,0.4203869485011227,0.4203869485011227,0.0,100,0.2,0.4203869485011226,0.0,0.0,0.0,0.0,4,1,1,ranked 8,ranked 15
Csv,100_sigmuid,0.0,0.0,5,100,0.2,0,100,100,1.0,100,4,1,1,ranked 20,ranked 16
Csv,120_sigmuid,0.3255706201319169,0.3255706201319169,0.0,100,0.2,0.3255706201319169,0.0,0.0,0.0,0.0,4,1,1,ranked 14,ranked 5
Csv,140_sigmuid,0.2625365143305056,0.2625365143305056,0.0,100,0.2,0.2625365143305056,0.0,0.0,0.0,0.0,4,1,1,ranked 22,ranked 26
Csv,160_sigmuid,0.14953945070322408,0.14953945070322408,1.0,100,0.2,0.14953945070322408,20.0,20.0,0.2,20.0,4,1,1,ranked 3,ranked 14
Csv,180_sigmuid,0.11707058014082126,0.11707058014082126,3.0,100,0.2,0.11707058014082126,60.0,60.0,0.6,60.0,4,1,1,ranked 11,ranked 4
Csv,200_sigmuid,0.08460214542955524,0.08460214542955524,2.0,100,0.2,0.08460214542955524,40.0,40.0,0.4,40.0,4,1,1,ranked 9,ranked 19
Csv,220_sigmuid,0.025789778013714987,0.025789778013714987,2.0,100,0.2,0.025789778013714987,40.0,40.0,0.4,40.0,4,1,1,ranked 23,ranked 12
Csv,240_sigmuid,0.11194424625143891,0.11194424625143891,2.0,100,0.2,0.11194424625143891,40.0,40.0,0.4,40.0,4,1,1,ranked 24,ranked 30
Csv,260_sigmuid,0.0,0.0,5,100,0.2,0,100,100,1.0,100,4,1,1,ranked 25,ranked 23
Csv,280_sigmuid,0.13919515190597423,0.13919515190597423,2.0,100,0.2,0.13919515190597423,40.0,40.0,0.4,40.0,4,1,1,ranked 21,ranked 7
Csv,300_sigmuid,0.08121236072419284,0.08121236072419284,0.0,100,0.2,0.08121236072419284,0.0,0.0,0.0,0.0,4,1,1,ranked 6,ranked 29
