project,real bug diagnose sim,unreal bug diagnose sim,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions
Collections,0,0,0.142539765,0.142539765,4,444,0.2,0.142539765,80,80,0.8,80,135,1,1
Collections,0,0.1,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0,0.2,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0,0.3,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0,0.4,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0,0.5,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0,0.6,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0,0.7,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0,0.8,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0,0.9,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0,1,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.1,0,0.236791823,0.236791823,0,444,0.2,0.236791823,0,0,0,0,135,1,1
Collections,0.1,0.1,0.14252155,0.14252155,4,444,0.2,0.14252155,80,80,0.8,80,135,1,1
Collections,0.1,0.2,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.1,0.3,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.1,0.4,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.1,0.5,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.1,0.6,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.1,0.7,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.1,0.8,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.1,0.9,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.1,1,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.2,0,0.363547532,0.363547532,0,444,0.2,0.363547532,0,0,0,0,135,1,1
Collections,0.2,0.1,0.234306288,0.234306288,0,444,0.2,0.234306288,0,0,0,0,135,1,1
Collections,0.2,0.2,0.142490794,0.142490794,4,444,0.2,0.142490794,80,80,0.8,80,135,1,1
Collections,0.2,0.3,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.2,0.4,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.2,0.5,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.2,0.6,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.2,0.7,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.2,0.8,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.2,0.9,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.2,1,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.3,0,0.506518416,0.506518416,0,444,0.2,0.506518416,0,0,0,0,135,1,1
Collections,0.3,0.1,0.354783488,0.354783488,0,444,0.2,0.354783488,0,0,0,0,135,1,1
Collections,0.3,0.2,0.229934747,0.229934747,0,444,0.2,0.229934747,0,0,0,0,135,1,1
Collections,0.3,0.3,0.142445086,0.142445086,4,444,0.2,0.142445086,80,80,0.8,80,135,1,1
Collections,0.3,0.4,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.3,0.5,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.3,0.6,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.3,0.7,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.3,0.8,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.3,0.9,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0.3,1,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Collections,0,0,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0,0.1,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0,0.2,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0,0.3,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0,0.4,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0,0.5,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0,0.6,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0,0.7,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0,0.8,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0,0.9,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0,1,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0.1,0,0.072154906,0.072154906,0,566,0.2,0.072154906,0,0,0,0,70,1,3
Collections,0.1,0.1,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0.1,0.2,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0.1,0.3,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0.1,0.4,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0.1,0.5,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0.1,0.6,0,0,5,566,0.2,0,100,100,1,100,70,1,3
Collections,0.1,0.7,0,0,5,566,0.2,0,100,100,1,100,70,1,3
