num of topics,bug id,num of files that changed,num of files that changed no tests,first index exist files,max index exist files,num of files checked exist files,all indexes,first index exist files no tests,max index exist files no tests,num of files checked exist files no tests,all indexes no tests,average similarity
40,CLI-164,2,1,4,48,144,"[48, 4]",21,21,66,[21],0.123
40,CLI-163,2,1,3,141,144,"[3, 141]",3,3,66,[3],0.741
40,CLI-6,1,0,66,66,144,[66],-1,-1,66,[],0
40,CLI-156,2,1,14,117,142,"[14, 117]",10,10,67,[10],0.361
40,CLI-149,3,1,3,101,142,"[3, 24, 101]",2,2,67,[2],0.332
40,CLI-151,2,1,0,2,142,"[0, 2]",0,0,67,[0],0.882
40,CLI-141,1,1,3,3,142,[3],3,3,67,[3],0.609
40,CLI-138,1,0,58,58,141,[58],-1,-1,67,[],0
40,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
40,CLI-21,1,1,19,19,139,[19],6,6,67,[6],0.371
40,CLI-135,1,1,1,1,139,[1],1,1,67,[1],0.316
40,CLI-135,3,2,1,9,139,"[1, 5, 9]",1,5,67,"[1, 5]",0.29600000000000004
40,CLI-134,2,1,14,24,139,"[24, 14]",9,9,67,[9],0.29
40,CLI-134,3,1,11,24,139,"[24, 13, 11]",9,9,67,[9],0.291
40,CLI-21,2,1,7,19,139,"[19, 7]",6,6,67,[6],0.371
40,CLI-133,1,1,11,11,139,[11],11,11,67,[11],0.772
40,CLI-71,2,2,0,2,104,"[0, 2]",0,2,49,"[0, 2]",0.7444999999999999
40,CLI-51,1,1,10,10,101,[10],6,6,48,[6],0.061
40,CLI-13,2,2,0,4,99,"[0, 4]",0,3,47,"[0, 3]",0.4215
40,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
40,CLI-23,1,0,25,25,130,[25],-1,-1,67,[],0
60,CLI-33,2,1,8,81,152,"[8, 81]",4,4,68,[4],0.421
60,CLI-33,2,1,7,81,152,"[7, 81]",3,3,68,[3],0.426
60,CLI-254,4,1,24,145,152,"[37, 145, 84, 24]",13,13,68,[13],0.134
60,CLI-69,8,0,45,148,152,"[59, 108, 45, 146, 109, 71, 148, 74]",-1,-1,68,[],0
60,CLI-274,1,1,5,5,150,[5],5,5,68,[5],0.619
60,CLI-8,2,2,15,22,150,"[15, 22]",11,16,68,"[11, 16]",0.0615
60,CLI-265,2,1,0,58,150,"[0, 58]",0,0,68,[0],0.279
60,CLI-265,1,1,0,0,150,[0],0,0,68,[0],0.279
60,CLI-266,2,2,30,36,149,"[36, 30]",16,22,68,"[22, 16]",0.067
60,CLI-5,3,0,37,39,148,"[37, 38, 39]",-1,-1,68,[],0
60,CLI-252,1,1,0,0,148,[0],0,0,68,[0],0.818
60,CLI-241,1,1,68,68,147,[68],39,39,68,[39],0.019
60,CLI-224,1,1,41,41,147,[41],16,16,68,[16],0.024
60,CLI-224,4,3,24,42,147,"[39, 42, 32, 24]",13,21,68,"[18, 21, 13]",0.044333333333333336
60,CLI-230,2,2,15,33,147,"[15, 33]",6,15,68,"[6, 15]",0.27399999999999997
60,CLI-224,1,1,41,41,147,[41],16,16,68,[16],0.024
60,CLI-224,4,3,30,79,147,"[41, 79, 36, 30]",13,40,68,"[16, 40, 13]",0.03833333333333333
60,CLI-220,1,1,28,28,146,[28],20,20,67,[20],0.33
60,CLI-5,9,9,1,34,146,"[1, 27, 3, 34, 15, 16, 4, 5, 6]",1,25,67,"[1, 23, 3, 25, 15, 16, 4, 5, 6]",0.5172222222222222
60,CLI-215,6,4,0,24,146,"[12, 6, 2, 0, 10, 24]",0,8,67,"[8, 3, 1, 0]",0.39025
60,CLI-209,1,1,1,1,146,[1],1,1,67,[1],0.869
60,CLI-208,1,1,18,18,146,[18],11,11,67,[11],0.549
60,CLI-207,2,1,0,5,146,"[0, 5]",0,0,67,[0],0.773
60,CLI-193,2,1,36,52,146,"[52, 36]",29,29,67,[29],0.139
60,CLI-205,4,3,4,27,146,"[15, 8, 27, 4]",5,19,67,"[11, 5, 19]",0.28099999999999997
60,CLI-186,1,1,69,69,146,[69],31,31,67,[31],0.007
60,CLI-203,4,2,14,143,146,"[22, 14, 143, 102]",8,13,67,"[13, 8]",0.5455
60,CLI-202,3,2,14,55,146,"[21, 14, 55]",8,12,67,"[12, 8]",0.5245
60,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
60,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
60,CLI-2,2,1,20,55,146,"[20, 55]",16,16,67,[16],0.541
60,CLI-201,2,1,1,15,146,"[15, 1]",5,5,67,[5],0.543
60,CLI-200,1,1,9,9,146,[9],9,9,67,[9],0.584
60,CLI-182,3,2,1,10,144,"[9, 10, 1]",0,1,66,"[0, 1]",0.4435
60,CLI-177,2,1,3,11,144,"[3, 11]",2,2,65,[2],0.571
60,CLI-175,1,0,6,6,144,[6],-1,-1,65,[],0
60,CLI-162,2,1,3,83,144,"[3, 83]",0,0,65,[0],0.346
60,CLI-162,2,1,2,96,144,"[2, 96]",0,0,65,[0],0.361
60,CLI-162,1,0,83,83,144,[83],-1,-1,65,[],0
60,CLI-162,1,1,3,3,144,[3],0,0,65,[0],0.345
60,CLI-165,2,1,1,26,144,"[26, 1]",13,13,66,[13],0.128
60,CLI-164,2,1,2,68,144,"[68, 2]",33,33,66,[33],0.124
60,CLI-164,2,1,2,68,144,"[68, 2]",33,33,66,[33],0.124
60,CLI-163,2,1,2,43,144,"[43, 2]",23,23,66,[23],0.264
60,CLI-6,1,0,75,75,144,[75],-1,-1,66,[],0
60,CLI-156,2,1,11,32,142,"[11, 32]",9,9,67,[9],0.404
60,CLI-149,3,1,4,60,142,"[4, 60, 35]",4,4,67,[4],0.785
60,CLI-151,2,1,0,2,142,"[2, 0]",0,0,67,[0],0.528
60,CLI-141,1,1,22,22,142,[22],9,9,67,[9],0.435
60,CLI-138,1,0,53,53,141,[53],-1,-1,67,[],0
60,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
60,CLI-21,1,1,3,3,139,[3],3,3,67,[3],0.535
60,CLI-135,1,1,6,6,139,[6],3,3,67,[3],0.228
60,CLI-135,3,2,3,8,139,"[6, 8, 3]",3,5,67,"[3, 5]",0.20550000000000002
60,CLI-134,2,1,16,108,139,"[16, 108]",10,10,67,[10],0.09
60,CLI-134,3,1,14,19,139,"[16, 14, 19]",10,10,67,[10],0.09
60,CLI-21,2,1,3,6,139,"[3, 6]",3,3,67,[3],0.533
60,CLI-133,1,1,16,16,139,[16],15,15,67,[15],0.583
60,CLI-71,2,2,1,3,104,"[3, 1]",1,3,49,"[3, 1]",0.783
60,CLI-51,1,1,6,6,101,[6],5,5,48,[5],0.345
60,CLI-13,2,2,1,3,99,"[3, 1]",1,3,47,"[3, 1]",0.584
60,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
60,CLI-23,1,0,127,127,130,[127],-1,-1,67,[],0
80,CLI-33,2,1,3,17,152,"[3, 17]",3,3,68,[3],0.536
80,CLI-33,2,1,3,17,152,"[3, 17]",3,3,68,[3],0.536
80,CLI-254,4,1,4,80,152,"[80, 4, 25, 27]",34,34,68,[34],0.067
80,CLI-69,8,0,0,127,152,"[2, 75, 0, 76, 77, 19, 1, 127]",-1,-1,68,[],0
80,CLI-274,1,1,16,16,150,[16],12,12,68,[12],0.505
80,CLI-8,2,2,12,25,150,"[12, 25]",9,19,68,"[9, 19]",0.11099999999999999
80,CLI-265,2,1,88,112,150,"[88, 112]",43,43,68,[43],0.142
80,CLI-265,1,1,88,88,150,[88],43,43,68,[43],0.142
80,CLI-266,2,2,8,9,149,"[9, 8]",6,7,68,"[7, 6]",0.434
80,CLI-5,3,0,38,42,148,"[38, 39, 42]",-1,-1,68,[],0
80,CLI-252,1,1,5,5,148,[5],4,4,68,[4],0.494
80,CLI-241,1,1,20,20,147,[20],17,17,68,[17],0.21
80,CLI-224,1,1,46,46,147,[46],19,19,68,[19],0.218
80,CLI-224,4,3,19,46,147,"[46, 25, 26, 19]",1,19,68,"[19, 1, 2]",0.4606666666666666
80,CLI-230,2,2,4,17,147,"[4, 17]",2,9,68,"[2, 9]",0.41900000000000004
80,CLI-224,1,1,33,33,147,[33],7,7,68,[7],0.284
80,CLI-224,4,3,19,46,147,"[46, 25, 26, 19]",1,19,68,"[19, 1, 2]",0.465
80,CLI-220,1,1,39,39,146,[39],22,22,67,[22],0.07
80,CLI-5,9,9,0,21,146,"[6, 19, 2, 21, 10, 16, 1, 4, 0]",0,21,67,"[6, 19, 2, 21, 10, 16, 1, 4, 0]",0.8737777777777777
80,CLI-215,6,4,5,34,146,"[29, 34, 24, 26, 25, 5]",1,8,67,"[3, 8, 1, 2]",0.573
80,CLI-209,1,1,25,25,146,[25],1,1,67,[1],0.785
80,CLI-208,1,1,3,3,146,[3],2,2,67,[2],0.82
80,CLI-207,2,1,0,8,146,"[0, 8]",0,0,67,[0],0.715
80,CLI-193,2,1,30,50,146,"[50, 30]",24,24,67,[24],0.384
80,CLI-205,4,3,1,13,146,"[3, 13, 8, 1]",0,5,67,"[0, 5, 2]",0.2643333333333333
80,CLI-186,1,1,20,20,146,[20],8,8,67,[8],0.153
80,CLI-203,4,2,6,74,146,"[66, 6, 18, 74]",5,43,67,"[43, 5]",0.2865
80,CLI-202,3,2,4,16,146,"[12, 4, 16]",4,12,67,"[12, 4]",0.6005
80,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
80,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
80,CLI-2,2,1,36,77,146,"[36, 77]",31,31,67,[31],0.346
80,CLI-201,2,1,14,23,146,"[23, 14]",13,13,67,[13],0.252
