project,real bug diagnose sim,unreal bug diagnose sim,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions
Compress,0.4,0,0.639032053,0.639032053,0,444,0.2,0.639032053,0,0,0,0,135,1,1
Compress,0.4,0.1,0.486756119,0.486756119,0,444,0.2,0.486756119,0,0,0,0,135,1,1
Compress,0.4,0.2,0.339933767,0.339933767,0,444,0.2,0.339933767,0,0,0,0,135,1,1
Compress,0.4,0.3,0.222693502,0.222693502,0,444,0.2,0.222693502,0,0,0,0,135,1,1
Compress,0.4,0.4,0.138779011,0.138779011,4,444,0.2,0.138779011,80,80,0.8,80,135,1,1
Compress,0.4,0.5,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Compress,0.4,0.6,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Compress,0.4,0.7,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Compress,0.4,0.8,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Compress,0.4,0.9,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Compress,0.4,1,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Compress,0.5,0,0.741292168,0.741292168,0,444,0.2,0.741292168,0,0,0,0,135,1,1
Compress,0.5,0.1,0.605525484,0.605525484,0,444,0.2,0.605525484,0,0,0,0,135,1,1
Compress,0.5,0.2,0.454610463,0.454610463,0,444,0.2,0.454610463,0,0,0,0,135,1,1
Compress,0.5,0.3,0.316801876,0.316801876,0,444,0.2,0.316801876,0,0,0,0,135,1,1
Compress,0.5,0.4,0.206863154,0.206863154,0,444,0.2,0.206863154,0,0,0,0,135,1,1
Compress,0.5,0.5,0.139461991,0.139461991,4,444,0.2,0.139461991,80,80,0.8,80,135,1,1
Compress,0.5,0.6,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Compress,0.5,0.7,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Compress,0.5,0.8,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Compress,0.5,0.9,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Compress,0.5,1,0,0,5,444,0.2,0,100,100,1,100,135,1,1
Compress,0.6,0,0.809606041,0.809606041,0,444,0.2,0.809606041,0,0,0,0,135,1,1
Compress,0.6,0.1,0.694936178,0.694936178,0,444,0.2,0.694936178,0,0,0,0,135,1,1
