project,technique,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions,ranked name MRR,ranked name avg similarity
Compress,480_sigmuid,0,0,5,339,0.2,0,100,100,1,100,194,1,2,ranked 21,ranked 29
Compress,500_sigmuid,0,0,5,339,0.2,0,100,100,1,100,194,1,2,ranked 24,ranked 14
Compress,520_sigmuid,0,0,5,339,0.2,0,100,100,1,100,194,1,2,ranked 22,ranked 24
Compress,540_sigmuid,0,0,5,339,0.2,0,100,100,1,100,194,1,2,ranked 28,ranked 12
Compress,560_sigmuid,0,0,5,339,0.2,0,100,100,1,100,194,1,2,ranked 15,ranked 28
Compress,580_sigmuid,0,0,5,339,0.2,0,100,100,1,100,194,1,2,ranked 14,ranked 26
Compress,600_sigmuid,0.047353438,0.023676719,5,339,0.2,0.031568958,60,60,0.6,60,194,1,2,ranked 23,ranked 17
Compress,20_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 2,ranked 1
Compress,40_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 1,ranked 2
Compress,60_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 3,ranked 4
Compress,80_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 26,ranked 3
Compress,100_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 6,ranked 7
Compress,120_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 13,ranked 6
Compress,140_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 19,ranked 5
Compress,160_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 5,ranked 16
Compress,180_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 10,ranked 10
Compress,200_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 9,ranked 11
Compress,220_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 29,ranked 23
Compress,240_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 12,ranked 21
Compress,260_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 17,ranked 18
Compress,280_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 8,ranked 15
Compress,300_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 18,ranked 13
Compress,320_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 30,ranked 9
Compress,340_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 25,ranked 20
Compress,360_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 4,ranked 27
Compress,380_sigmuid,0,0,7,483,0.2,0,100,100,1,100,121,1,3,ranked 7,ranked 22
