project,technique,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions,ranked name MRR,ranked name avg similarity
Lang,600_sigmuid,0.462657503,0.462657503,1,96,0.2,0.462657503,50,50,0.5,50,2,1,1,ranked 19,ranked 20
Lang,20_sigmuid,0.213562298,0.213562298,0,100,0.2,0.213562298,0,0,0,0,4,1,1,ranked 2,ranked 3
Lang,40_sigmuid,0.224776961,0.224776961,0,100,0.2,0.224776961,0,0,0,0,4,1,1,ranked 26,ranked 1
Lang,60_sigmuid,0.295461585,0.295461585,0,100,0.2,0.295461585,0,0,0,0,4,1,1,ranked 5,ranked 8
Lang,80_sigmuid,0.420386949,0.420386949,0,100,0.2,0.420386949,0,0,0,0,4,1,1,ranked 8,ranked 15
Lang,100_sigmuid,0,0,5,100,0.2,0,100,100,1,100,4,1,1,ranked 20,ranked 16
Lang,120_sigmuid,0.32557062,0.32557062,0,100,0.2,0.32557062,0,0,0,0,4,1,1,ranked 14,ranked 5
Lang,140_sigmuid,0.262536514,0.262536514,0,100,0.2,0.262536514,0,0,0,0,4,1,1,ranked 22,ranked 26
Lang,160_sigmuid,0.149539451,0.149539451,1,100,0.2,0.149539451,20,20,0.2,20,4,1,1,ranked 3,ranked 14
Lang,180_sigmuid,0.11707058,0.11707058,3,100,0.2,0.11707058,60,60,0.6,60,4,1,1,ranked 11,ranked 4
Lang,200_sigmuid,0.084602145,0.084602145,2,100,0.2,0.084602145,40,40,0.4,40,4,1,1,ranked 9,ranked 19
Lang,220_sigmuid,0.025789778,0.025789778,2,100,0.2,0.025789778,40,40,0.4,40,4,1,1,ranked 23,ranked 12
Lang,240_sigmuid,0.111944246,0.111944246,2,100,0.2,0.111944246,40,40,0.4,40,4,1,1,ranked 24,ranked 30
Lang,260_sigmuid,0,0,5,100,0.2,0,100,100,1,100,4,1,1,ranked 25,ranked 23
Lang,280_sigmuid,0.139195152,0.139195152,2,100,0.2,0.139195152,40,40,0.4,40,4,1,1,ranked 21,ranked 7
Lang,300_sigmuid,0.081212361,0.081212361,0,100,0.2,0.081212361,0,0,0,0,4,1,1,ranked 6,ranked 29
Lang,320_sigmuid,0.051480273,0.051480273,1,100,0.2,0.051480273,20,20,0.2,20,4,1,1,ranked 27,ranked 9
Lang,340_sigmuid,0.046265847,0.046265847,4,100,0.2,0.046265847,80,80,0.8,80,4,1,1,ranked 12,ranked 13
Lang,360_sigmuid,0.222988507,0.222988507,0,100,0.2,0.222988507,0,0,0,0,4,1,1,ranked 13,ranked 10
Lang,380_sigmuid,0.120094967,0.120094967,3,100,0.2,0.120094967,60,60,0.6,60,4,1,1,ranked 15,ranked 17
Lang,400_sigmuid,0.251974365,0.251974365,0,100,0.2,0.251974365,0,0,0,0,4,1,1,ranked 18,ranked 11
Lang,420_sigmuid,0,0,5,100,0.2,0,100,100,1,100,4,1,1,ranked 29,ranked 18
Lang,440_sigmuid,0.062430179,0.062430179,1,100,0.2,0.062430179,20,20,0.2,20,4,1,1,ranked 16,ranked 6
Lang,460_sigmuid,0,0,5,100,0.2,0,100,100,1,100,4,1,1,ranked 28,ranked 25
Lang,480_sigmuid,0.134125434,0.134125434,1,100,0.2,0.134125434,20,20,0.2,20,4,1,1,ranked 10,ranked 24
Lang,500_sigmuid,0.051378583,0.051378583,3,100,0.2,0.051378583,60,60,0.6,60,4,1,1,ranked 17,ranked 28
Lang,520_sigmuid,0.066038823,0.066038823,2,100,0.2,0.066038823,40,40,0.4,40,4,1,1,ranked 1,ranked 2
Lang,540_sigmuid,0,0,5,100,0.2,0,100,100,1,100,4,1,1,ranked 4,ranked 22
Lang,560_sigmuid,0.122127299,0.122127299,1,100,0.2,0.122127299,20,20,0.2,20,4,1,1,ranked 7,ranked 21
Lang,580_sigmuid,0.344980184,0.344980184,0,100,0.2,0.344980184,0,0,0,0,4,1,1,ranked 30,ranked 27
Lang,600_sigmuid,0.139858912,0.139858912,1,100,0.2,0.139858912,20,20,0.2,20,4,1,1,ranked 19,ranked 20
Lang,original,0.5,0.5,1,96,1,0.5,50,50,0.5,50,2,1,1,original,original
Lang,original,0.055572174,0.055572174,1,118,1,0.055572174,20,20,0.2,20,9,1,1,original,original
Lang,original,1,1,0,100,1,1,0,0,0,0,4,1,1,original,original
