project,real bug diagnose sim,unreal bug diagnose sim,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions
Lang,0.4,0,0.914159909,0.914159909,0,96,0.2,0.914159909,0,0,0,0,2,1,1
Lang,0.4,0.1,0.8508794,0.8508794,0,96,0.2,0.8508794,0,0,0,0,2,1,1
Lang,0.4,0.2,0.756053878,0.756053878,0,96,0.2,0.756053878,0,0,0,0,2,1,1
Lang,0.4,0.3,0.632995784,0.632995784,0,96,0.2,0.632995784,0,0,0,0,2,1,1
Lang,0.4,0.4,0.500000029,0.500000029,0,96,0.2,0.500000029,0,0,0,0,2,1,1
Lang,0.4,0.5,0.381890925,0.381890925,1,96,0.2,0.381890925,50,50,0.5,50,2,1,1
Lang,0.4,0.6,0.293947835,0.293947835,1,96,0.2,0.293947835,50,50,0.5,50,2,1,1
Lang,0.4,0.7,0.23668228,0.23668228,1,96,0.2,0.23668228,50,50,0.5,50,2,1,1
Lang,0.4,0.8,0.202579022,0.202579022,1,96,0.2,0.202579022,50,50,0.5,50,2,1,1
Lang,0.4,0.9,0.183339984,0.183339984,1,96,0.2,0.183339984,50,50,0.5,50,2,1,1
Lang,0.4,1,0.172816757,0.172816757,1,96,0.2,0.172816757,50,50,0.5,50,2,1,1
Lang,0.5,0,0.94516596,0.94516596,0,96,0.2,0.94516596,0,0,0,0,2,1,1
Lang,0.5,0.1,0.902299959,0.902299959,0,96,0.2,0.902299959,0,0,0,0,2,1,1
Lang,0.5,0.2,0.833785252,0.833785252,0,96,0.2,0.833785252,0,0,0,0,2,1,1
Lang,0.5,0.3,0.736260172,0.736260172,0,96,0.2,0.736260172,0,0,0,0,2,1,1
Lang,0.5,0.4,0.618109126,0.618109126,0,96,0.2,0.618109126,0,0,0,0,2,1,1
Lang,0.5,0.5,0.500000025,0.500000025,0,96,0.2,0.500000025,0,0,0,0,2,1,1
Lang,0.5,0.6,0.402572726,0.402572726,1,96,0.2,0.402572726,50,50,0.5,50,2,1,1
Lang,0.5,0.7,0.334160843,0.334160843,1,96,0.2,0.334160843,50,50,0.5,50,2,1,1
Lang,0.5,0.8,0.29137349,0.29137349,1,96,0.2,0.29137349,50,50,0.5,50,2,1,1
Lang,0.5,0.9,0.266520087,0.266520087,1,96,0.2,0.266520087,50,50,0.5,50,2,1,1
Lang,0.5,1,0.252699864,0.252699864,1,96,0.2,0.252699864,50,50,0.5,50,2,1,1
Lang,0.6,0,0.962377562,0.962377562,0,96,0.2,0.962377562,0,0,0,0,2,1,1
Lang,0.6,0.1,0.93199853,0.93199853,0,96,0.2,0.93199853,0,0,0,0,2,1,1
Lang,0.6,0.2,0.881577286,0.881577286,0,96,0.2,0.881577286,0,0,0,0,2,1,1
Lang,0.6,0.3,0.805554244,0.805554244,0,96,0.2,0.805554244,0,0,0,0,2,1,1
Lang,0.6,0.4,0.706052205,0.706052205,0,96,0.2,0.706052205,0,0,0,0,2,1,1
Lang,0.6,0.5,0.597427317,0.597427317,0,96,0.2,0.597427317,0,0,0,0,2,1,1
Lang,0.6,0.6,0.500000019,0.500000019,0,96,0.2,0.500000019,0,0,0,0,2,1,1
Lang,0.6,0.7,0.426861249,0.426861249,1,96,0.2,0.426861249,50,50,0.5,50,2,1,1
Lang,0.6,0.8,0.378959768,0.378959768,1,96,0.2,0.378959768,50,50,0.5,50,2,1,1
Lang,0.6,0.9,0.350328919,0.350328919,1,96,0.2,0.350328919,50,50,0.5,50,2,1,1
Lang,0.6,1,0.334142632,0.334142632,1,96,0.2,0.334142632,50,50,0.5,50,2,1,1
Lang,0.7,0,0.971707968,0.971707968,0,96,0.2,0.971707968,0,0,0,0,2,1,1
Lang,0.7,0.1,0.948459481,0.948459481,0,96,0.2,0.948459481,0,0,0,0,2,1,1
Lang,0.7,0.2,0.909052548,0.909052548,0,96,0.2,0.909052548,0,0,0,0,2,1,1
Lang,0.7,0.3,0.847618858,0.847618858,0,96,0.2,0.847618858,0,0,0,0,2,1,1
Lang,0.7,0.4,0.763317751,0.763317751,0,96,0.2,0.763317751,0,0,0,0,2,1,1
Lang,0.7,0.5,0.665839191,0.665839191,0,96,0.2,0.665839191,0,0,0,0,2,1,1
Lang,0.7,0.6,0.573138784,0.573138784,0,96,0.2,0.573138784,0,0,0,0,2,1,1
Lang,0.7,0.7,0.500000014,0.500000014,0,96,0.2,0.500000014,0,0,0,0,2,1,1
Lang,0.7,0.8,0.450340027,0.450340027,1,96,0.2,0.450340027,50,50,0.5,50,2,1,1
Lang,0.7,0.9,0.419963106,0.419963106,1,96,0.2,0.419963106,50,50,0.5,50,2,1,1
Lang,0.7,1,0.402553035,0.402553035,1,96,0.2,0.402553035,50,50,0.5,50,2,1,1
Lang,0.4,0,0.307350652,0.307350652,0,219,0.2,0.307350652,0,0,0,0,15,1,1
Lang,0.4,0.1,0.192081889,0.192081889,0,219,0.2,0.192081889,0,0,0,0,15,1,1
Lang,0.4,0.2,0.114367139,0.114367139,0,219,0.2,0.114367139,0,0,0,0,15,1,1
Lang,0.4,0.3,0.06704684,0.06704684,0,219,0.2,0.06704684,0,0,0,0,15,1,1
Lang,0.4,0.4,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0.4,0.5,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0.4,0.6,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0.4,0.7,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0.4,0.8,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0.4,0.9,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0.4,1,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0.5,0,0.417996216,0.417996216,0,219,0.2,0.417996216,0,0,0,0,15,1,1
Lang,0.5,0.1,0.27787861,0.27787861,0,219,0.2,0.27787861,0,0,0,0,15,1,1
Lang,0.5,0.2,0.172879057,0.172879057,0,219,0.2,0.172879057,0,0,0,0,15,1,1
Lang,0.5,0.3,0.104197344,0.104197344,0,219,0.2,0.104197344,0,0,0,0,15,1,1
Lang,0.5,0.4,0.06317879,0.06317879,0,219,0.2,0.06317879,0,0,0,0,15,1,1
Lang,0.5,0.5,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0.5,0.6,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0.5,0.7,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0.5,0.8,0,0,5,219,0.2,0,100,100,1,100,15,1,1
