project,real bug diagnose sim,unreal bug diagnose sim,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions
Lang,0,0,0.500000035,0.500000035,0,96,0.2,0.500000035,0,0,0,0,2,1,1
Lang,0,0.1,0.348871312,0.348871312,1,96,0.2,0.348871312,50,50,0.5,50,2,1,1
Lang,0,0.2,0.22542029,0.22542029,1,96,0.2,0.22542029,50,50,0.5,50,2,1,1
Lang,0,0.3,0.13938243,0.13938243,1,96,0.2,0.13938243,50,50,0.5,50,2,1,1
Lang,0,0.4,0.085840111,0.085840111,1,96,0.2,0.085840111,50,50,0.5,50,2,1,1
Lang,0,0.5,0.054834053,0.054834053,1,96,0.2,0.054834053,50,50,0.5,50,2,1,1
Lang,0,0.6,0.037622446,0.037622446,1,96,0.2,0.037622446,50,50,0.5,50,2,1,1
Lang,0,0.7,0.028292037,0.028292037,1,96,0.2,0.028292037,50,50,0.5,50,2,1,1
Lang,0,0.8,0.023298959,0.023298959,1,96,0.2,0.023298959,50,50,0.5,50,2,1,1
Lang,0,0.9,0.020645429,0.020645429,1,96,0.2,0.020645429,50,50,0.5,50,2,1,1
Lang,0,1,0.019240428,0.019240428,1,96,0.2,0.019240428,50,50,0.5,50,2,1,1
Lang,0.1,0,0.651128752,0.651128752,0,96,0.2,0.651128752,0,0,0,0,2,1,1
Lang,0.1,0.1,0.500000035,0.500000035,0,96,0.2,0.500000035,0,0,0,0,2,1,1
Lang,0.1,0.2,0.351979445,0.351979445,1,96,0.2,0.351979445,50,50,0.5,50,2,1,1
Lang,0.1,0.3,0.232111895,0.232111895,1,96,0.2,0.232111895,50,50,0.5,50,2,1,1
Lang,0.1,0.4,0.149120632,0.149120632,1,96,0.2,0.149120632,50,50,0.5,50,2,1,1
Lang,0.1,0.5,0.097700062,0.097700062,1,96,0.2,0.097700062,50,50,0.5,50,2,1,1
Lang,0.1,0.6,0.068001484,0.068001484,1,96,0.2,0.068001484,50,50,0.5,50,2,1,1
Lang,0.1,0.7,0.051540529,0.051540529,1,96,0.2,0.051540529,50,50,0.5,50,2,1,1
Lang,0.1,0.8,0.042624455,0.042624455,1,96,0.2,0.042624455,50,50,0.5,50,2,1,1
Lang,0.1,0.9,0.03785524,0.03785524,1,96,0.2,0.03785524,50,50,0.5,50,2,1,1
Lang,0.1,1,0.035321286,0.035321286,1,96,0.2,0.035321286,50,50,0.5,50,2,1,1
Lang,0.2,0,0.774579759,0.774579759,0,96,0.2,0.774579759,0,0,0,0,2,1,1
Lang,0.2,0.1,0.648020618,0.648020618,0,96,0.2,0.648020618,0,0,0,0,2,1,1
Lang,0.2,0.2,0.500000034,0.500000034,0,96,0.2,0.500000034,0,0,0,0,2,1,1
Lang,0.2,0.3,0.357536008,0.357536008,1,96,0.2,0.357536008,50,50,0.5,50,2,1,1
Lang,0.2,0.4,0.243946168,0.243946168,1,96,0.2,0.243946168,50,50,0.5,50,2,1,1
Lang,0.2,0.5,0.166214781,0.166214781,1,96,0.2,0.166214781,50,50,0.5,50,2,1,1
Lang,0.2,0.6,0.118422736,0.118422736,1,96,0.2,0.118422736,50,50,0.5,50,2,1,1
Lang,0.2,0.7,0.090947468,0.090947468,1,96,0.2,0.090947468,50,50,0.5,50,2,1,1
Lang,0.2,0.8,0.075758846,0.075758846,1,96,0.2,0.075758846,50,50,0.5,50,2,1,1
Lang,0.2,0.9,0.067543811,0.067543811,1,96,0.2,0.067543811,50,50,0.5,50,2,1,1
Lang,0.2,1,0.063153005,0.063153005,1,96,0.2,0.063153005,50,50,0.5,50,2,1,1
Lang,0.3,0,0.860617602,0.860617602,0,96,0.2,0.860617602,0,0,0,0,2,1,1
Lang,0.3,0.1,0.767888153,0.767888153,0,96,0.2,0.767888153,0,0,0,0,2,1,1
Lang,0.3,0.2,0.642464052,0.642464052,0,96,0.2,0.642464052,0,0,0,0,2,1,1
Lang,0.3,0.3,0.500000032,0.500000032,0,96,0.2,0.500000032,0,0,0,0,2,1,1
Lang,0.3,0.4,0.367004273,0.367004273,1,96,0.2,0.367004273,50,50,0.5,50,2,1,1
Lang,0.3,0.5,0.263739872,0.263739872,1,96,0.2,0.263739872,50,50,0.5,50,2,1,1
Lang,0.3,0.6,0.194445789,0.194445789,1,96,0.2,0.194445789,50,50,0.5,50,2,1,1
Lang,0.3,0.7,0.152381165,0.152381165,1,96,0.2,0.152381165,50,50,0.5,50,2,1,1
Lang,0.3,0.8,0.128381783,0.128381783,1,96,0.2,0.128381783,50,50,0.5,50,2,1,1
Lang,0.3,0.9,0.115171563,0.115171563,1,96,0.2,0.115171563,50,50,0.5,50,2,1,1
Lang,0.3,1,0.108043377,0.108043377,1,96,0.2,0.108043377,50,50,0.5,50,2,1,1
Lang,0,0,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0,0.1,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0,0.2,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0,0.3,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0,0.4,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0,0.5,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0,0.6,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0,0.7,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0,0.8,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0,0.9,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0,1,0,0,5,219,0.2,0,100,100,1,100,15,1,1
Lang,0.1,0,0.072154906,0.072154906,0,219,0.2,0.072154906,0,0,0,0,15,1,1
