project,technique,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions,ranked name MRR,ranked name avg similarity
Lang,380_sigmuid,0.115743776,0.115743776,0,219,0.2,0.115743776,0,0,0,0,15,1,1,ranked 15,ranked 17
Lang,400_sigmuid,0.671258449,0.671258449,0,219,0.2,0.671258449,0,0,0,0,15,1,1,ranked 18,ranked 11
Lang,420_sigmuid,0.061443805,0.061443805,1,219,0.2,0.061443805,20,20,0.2,20,15,1,1,ranked 29,ranked 18
Lang,440_sigmuid,0.630254344,0.630254344,0,219,0.2,0.630254344,0,0,0,0,15,1,1,ranked 16,ranked 6
Lang,460_sigmuid,0.227367638,0.227367638,0,219,0.2,0.227367638,0,0,0,0,15,1,1,ranked 28,ranked 25
Lang,480_sigmuid,0.62174309,0.62174309,0,219,0.2,0.62174309,0,0,0,0,15,1,1,ranked 10,ranked 24
Lang,500_sigmuid,0.590425396,0.590425396,0,219,0.2,0.590425396,0,0,0,0,15,1,1,ranked 17,ranked 28
Lang,520_sigmuid,0.053404072,0.053404072,1,219,0.2,0.053404072,20,20,0.2,20,15,1,1,ranked 1,ranked 2
Lang,540_sigmuid,0.602025273,0.602025273,0,219,0.2,0.602025273,0,0,0,0,15,1,1,ranked 4,ranked 22
Lang,560_sigmuid,0.072396068,0.072396068,1,219,0.2,0.072396068,20,20,0.2,20,15,1,1,ranked 7,ranked 21
Lang,580_sigmuid,0.12722879,0.12722879,1,219,0.2,0.12722879,20,20,0.2,20,15,1,1,ranked 30,ranked 27
Lang,600_sigmuid,0.212525438,0.212525438,0,219,0.2,0.212525438,0,0,0,0,15,1,1,ranked 19,ranked 20
Lang,20_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 2,ranked 3
Lang,40_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 26,ranked 1
Lang,60_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 5,ranked 8
Lang,80_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 8,ranked 15
Lang,100_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 20,ranked 16
Lang,120_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 14,ranked 5
Lang,140_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 22,ranked 26
Lang,160_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 3,ranked 14
Lang,180_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 11,ranked 4
Lang,200_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 9,ranked 19
Lang,220_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 23,ranked 12
Lang,240_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 24,ranked 30
Lang,260_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 25,ranked 23
Lang,280_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 21,ranked 7
Lang,300_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 6,ranked 29
Lang,320_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 27,ranked 9
Lang,340_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 12,ranked 13
Lang,360_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 13,ranked 10
Lang,380_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 15,ranked 17
Lang,400_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 18,ranked 11
Lang,420_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 29,ranked 18
Lang,440_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 16,ranked 6
Lang,460_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 28,ranked 25
Lang,480_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 10,ranked 24
Lang,500_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 17,ranked 28
Lang,520_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 1,ranked 2
Lang,540_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 4,ranked 22
Lang,560_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 7,ranked 21
Lang,580_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 30,ranked 27
Lang,600_sigmuid,0,0,5,168,0.2,0,100,100,1,100,13,2,1,ranked 19,ranked 20
Lang,20_sigmuid,0.146455507,0.146455507,0,122,0.2,0.146455507,0,0,0,0,11,1,1,ranked 2,ranked 3
Lang,40_sigmuid,0.233864232,0.233864232,1,122,0.2,0.233864232,20,20,0.2,20,11,1,1,ranked 26,ranked 1
Lang,60_sigmuid,0.25469725,0.25469725,0,122,0.2,0.25469725,0,0,0,0,11,1,1,ranked 5,ranked 8
Lang,80_sigmuid,0.298537548,0.298537548,0,122,0.2,0.298537548,0,0,0,0,11,1,1,ranked 8,ranked 15
Lang,100_sigmuid,0.216769967,0.216769967,1,122,0.2,0.216769967,20,20,0.2,20,11,1,1,ranked 20,ranked 16
Lang,120_sigmuid,0.068461868,0.068461868,1,122,0.2,0.068461868,20,20,0.2,20,11,1,1,ranked 14,ranked 5
Lang,140_sigmuid,0.20213739,0.20213739,1,122,0.2,0.20213739,20,20,0.2,20,11,1,1,ranked 22,ranked 26
Lang,160_sigmuid,0.080655082,0.080655082,1,122,0.2,0.080655082,20,20,0.2,20,11,1,1,ranked 3,ranked 14
Lang,180_sigmuid,0,0,5,122,0.2,0,100,100,1,100,11,1,1,ranked 11,ranked 4
Lang,200_sigmuid,0.204946883,0.204946883,1,122,0.2,0.204946883,20,20,0.2,20,11,1,1,ranked 9,ranked 19
Lang,220_sigmuid,0.025310342,0.025310342,3,122,0.2,0.025310342,60,60,0.6,60,11,1,1,ranked 23,ranked 12
Lang,240_sigmuid,0.074707965,0.074707965,1,122,0.2,0.074707965,20,20,0.2,20,11,1,1,ranked 24,ranked 30
Lang,260_sigmuid,0.048694686,0.048694686,1,122,0.2,0.048694686,20,20,0.2,20,11,1,1,ranked 25,ranked 23
Lang,280_sigmuid,0.02665646,0.02665646,1,122,0.2,0.02665646,20,20,0.2,20,11,1,1,ranked 21,ranked 7
Lang,300_sigmuid,0.030106662,0.030106662,4,122,0.2,0.030106662,80,80,0.8,80,11,1,1,ranked 6,ranked 29
Lang,320_sigmuid,0,0,5,122,0.2,0,100,100,1,100,11,1,1,ranked 27,ranked 9
Lang,340_sigmuid,0.037861793,0.037861793,1,122,0.2,0.037861793,20,20,0.2,20,11,1,1,ranked 12,ranked 13
Lang,360_sigmuid,0.044747745,0.044747745,1,122,0.2,0.044747745,20,20,0.2,20,11,1,1,ranked 13,ranked 10
